order_item_id,order_id,order_date,order_month,order_year,status,is_completed,customer_id,country,signup_date,product_id,product_name,category,quantity,price,revenue
1017,891,2024-11-11,2024-11-01,2024,Completed,True,231,Morocco,2024-02-18,32,Product_32,Body,3,34,102
1018,248,2024-04-12,2024-04-01,2024,Completed,True,135,France,2023-09-23,49,Product_49,Makeup,3,21,63
1019,790,2024-02-04,2024-02-01,2024,Completed,True,137,France,2023-04-15,7,Product_7,Hair,4,30,120
1020,868,2024-03-17,2024-03-01,2024,Completed,True,104,Spain,2023-02-05,46,Product_46,Makeup,5,34,170
1021,610,2024-06-14,2024-06-01,2024,Cancelled,False,98,Morocco,2024-02-20,11,Product_11,Makeup,2,20,40
1022,414,2024-02-28,2024-02-01,2024,Cancelled,False,152,Morocco,2023-09-15,28,Product_28,Hair,5,73,365
1023,25,2024-10-14,2024-10-01,2024,Completed,True,170,Morocco,2023-09-07,41,Product_41,Skin,1,82,82
1024,284,2024-11-13,2024-11-01,2024,Completed,True,99,Italy,2024-01-09,23,Product_23,Body,2,59,118
1025,449,2024-02-15,2024-02-01,2024,Completed,True,36,Italy,2024-01-03,45,Product_45,Body,3,71,213
1026,881,2024-05-08,2024-05-01,2024,Completed,True,39,Morocco,2024-02-15,23,Product_23,Body,4,98,392
1027,301,2024-10-19,2024-10-01,2024,Completed,True,151,Germany,2023-06-06,50,Product_50,Skin,4,108,432
1028,68,2024-10-29,2024-10-01,2024,Completed,True,280,Italy,2023-01-31,28,Product_28,Hair,3,105,315
1029,7,2024-03-18,2024-03-01,2024,Completed,True,103,Italy,2023-03-22,43,Product_43,Hair,1,58,58
1030,817,2024-05-05,2024-05-01,2024,Returned,False,113,Spain,2024-04-12,47,Product_47,Hair,3,23,69
1031,137,2024-09-24,2024-09-01,2024,Completed,True,108,Italy,2023-06-04,26,Product_26,Makeup,1,10,10
1032,164,2024-11-05,2024-11-01,2024,Completed,True,113,Spain,2024-04-12,25,Product_25,Hair,2,90,180
1033,83,2024-12-29,2024-12-01,2024,Completed,True,289,Italy,2023-05-28,29,Product_29,Makeup,3,34,102
1034,897,2024-09-23,2024-09-01,2024,Completed,True,196,Spain,2023-09-16,19,Product_19,Makeup,1,68,68
1035,650,2024-01-12,2024-01-01,2024,Completed,True,75,Spain,2023-07-03,33,Product_33,Hair,2,81,162
1036,420,2024-02-14,2024-02-01,2024,Completed,True,268,France,2023-05-10,36,Product_36,Skin,3,78,234
1037,73,2024-04-28,2024-04-01,2024,Returned,False,157,Morocco,2024-04-07,14,Product_14,Body,4,14,56
1038,237,2024-09-26,2024-09-01,2024,Completed,True,112,Germany,2024-04-25,14,Product_14,Body,3,114,342
1039,46,2024-03-28,2024-03-01,2024,Completed,True,206,Spain,2023-12-28,35,Product_35,Skin,5,108,540
1040,618,2024-12-25,2024-12-01,2024,Completed,True,53,France,2023-11-04,30,Product_30,Hair,3,28,84
1041,928,2024-05-03,2024-05-01,2024,Completed,True,134,Italy,2023-08-28,28,Product_28,Hair,5,32,160
1042,800,2024-06-29,2024-06-01,2024,Completed,True,75,Spain,2023-07-03,17,Product_17,Hair,2,18,36
1043,262,2024-02-08,2024-02-01,2024,Returned,False,226,Morocco,2024-03-13,3,Product_3,Hair,3,103,309
1044,176,2024-05-27,2024-05-01,2024,Completed,True,126,France,2023-07-24,16,Product_16,Makeup,2,59,118
1045,166,2024-02-24,2024-02-01,2024,Completed,True,113,Spain,2024-04-12,46,Product_46,Makeup,2,25,50
1046,657,2024-08-25,2024-08-01,2024,Completed,True,286,Spain,2023-10-06,30,Product_30,Hair,1,42,42
1047,842,2024-08-19,2024-08-01,2024,Completed,True,95,Spain,2023-11-23,29,Product_29,Makeup,2,11,22
1048,370,2024-05-16,2024-05-01,2024,Cancelled,False,89,Morocco,2024-03-04,45,Product_45,Body,2,23,46
1049,795,2024-06-09,2024-06-01,2024,Completed,True,229,France,2023-04-05,15,Product_15,Makeup,3,119,357
1050,54,2024-11-06,2024-11-01,2024,Completed,True,218,Germany,2024-04-12,46,Product_46,Makeup,3,10,30
1051,690,2024-08-07,2024-08-01,2024,Completed,True,93,Germany,2023-12-24,25,Product_25,Hair,4,99,396
1052,419,2024-12-28,2024-12-01,2024,Completed,True,101,Germany,2024-01-10,38,Product_38,Makeup,1,67,67
1053,756,2024-09-22,2024-09-01,2024,Completed,True,25,Italy,2023-01-31,42,Product_42,Skin,2,98,196
1054,507,2024-03-15,2024-03-01,2024,Completed,True,168,France,2024-04-22,47,Product_47,Hair,1,25,25
1055,341,2024-02-23,2024-02-01,2024,Returned,False,103,Italy,2023-03-22,38,Product_38,Makeup,5,88,440
1056,127,2024-04-26,2024-04-01,2024,Completed,True,243,France,2024-03-10,23,Product_23,Body,2,99,198
1057,409,2024-05-26,2024-05-01,2024,Completed,True,16,Germany,2024-01-25,25,Product_25,Hair,1,56,56
1058,924,2024-04-16,2024-04-01,2024,Completed,True,148,Morocco,2024-04-02,42,Product_42,Skin,4,53,212
1059,367,2024-11-18,2024-11-01,2024,Completed,True,126,France,2023-07-24,7,Product_7,Hair,4,89,356
1060,271,2024-08-14,2024-08-01,2024,Completed,True,49,Spain,2024-01-28,22,Product_22,Makeup,2,23,46
1061,644,2024-10-23,2024-10-01,2024,Returned,False,251,Morocco,2024-04-10,17,Product_17,Hair,5,102,510
1062,605,2024-03-17,2024-03-01,2024,Completed,True,282,France,2024-05-06,18,Product_18,Makeup,4,33,132
1063,379,2024-08-13,2024-08-01,2024,Completed,True,154,Morocco,2023-05-27,49,Product_49,Makeup,4,64,256
1064,73,2024-04-28,2024-04-01,2024,Returned,False,157,Morocco,2024-04-07,41,Product_41,Skin,5,24,120
1065,923,2024-01-21,2024-01-01,2024,Completed,True,69,Germany,2024-02-13,10,Product_10,Hair,1,92,92
1066,922,2024-12-29,2024-12-01,2024,Cancelled,False,283,Italy,2023-01-21,10,Product_10,Hair,4,81,324
1067,915,2024-10-26,2024-10-01,2024,Completed,True,130,Spain,2023-07-26,7,Product_7,Hair,3,43,129
1068,248,2024-04-12,2024-04-01,2024,Completed,True,135,France,2023-09-23,48,Product_48,Hair,4,11,44
1069,860,2024-03-13,2024-03-01,2024,Returned,False,62,Spain,2023-05-07,50,Product_50,Skin,1,36,36
1070,785,2024-01-20,2024-01-01,2024,Completed,True,70,Morocco,2023-08-03,38,Product_38,Makeup,1,83,83
1071,43,2024-09-20,2024-09-01,2024,Completed,True,92,Spain,2023-09-01,27,Product_27,Makeup,2,108,216
1072,377,2024-01-25,2024-01-01,2024,Completed,True,247,Spain,2024-05-12,33,Product_33,Hair,3,96,288
1073,41,2024-04-06,2024-04-01,2024,Completed,True,265,Italy,2023-03-29,1,Product_1,Body,1,81,81
1074,170,2024-03-09,2024-03-01,2024,Cancelled,False,2,Italy,2023-02-10,44,Product_44,Body,5,101,505
1075,946,2024-05-15,2024-05-01,2024,Cancelled,False,296,France,2023-06-11,34,Product_34,Hair,3,32,96
1076,212,2024-11-13,2024-11-01,2024,Completed,True,252,Germany,2023-12-28,4,Product_4,Body,3,77,231
1077,493,2024-01-29,2024-01-01,2024,Completed,True,163,Spain,2023-07-27,17,Product_17,Hair,5,23,115
1078,680,2024-07-25,2024-07-01,2024,Completed,True,249,Italy,2023-06-02,4,Product_4,Body,4,72,288
1079,39,2024-03-07,2024-03-01,2024,Completed,True,14,Italy,2023-01-04,43,Product_43,Hair,5,115,575
1080,369,2024-01-29,2024-01-01,2024,Completed,True,48,Italy,2023-12-24,26,Product_26,Makeup,5,102,510
1081,757,2024-11-27,2024-11-01,2024,Completed,True,145,France,2023-06-07,4,Product_4,Body,4,74,296
1082,151,2024-10-18,2024-10-01,2024,Completed,True,165,Italy,2023-04-05,1,Product_1,Body,4,77,308
1083,111,2024-08-02,2024-08-01,2024,Completed,True,179,Spain,2023-05-08,7,Product_7,Hair,4,72,288
1084,480,2024-01-22,2024-01-01,2024,Completed,True,25,Italy,2023-01-31,30,Product_30,Hair,4,105,420
1085,436,2024-06-08,2024-06-01,2024,Completed,True,115,Italy,2023-12-22,50,Product_50,Skin,4,106,424
1086,47,2024-03-18,2024-03-01,2024,Completed,True,81,Spain,2023-05-15,9,Product_9,Makeup,5,99,495
1087,575,2024-12-03,2024-12-01,2024,Cancelled,False,178,France,2023-11-20,35,Product_35,Skin,2,90,180
1088,737,2024-08-18,2024-08-01,2024,Completed,True,7,Spain,2024-04-07,8,Product_8,Body,2,112,224
1089,366,2024-04-14,2024-04-01,2024,Completed,True,96,Germany,2024-01-31,24,Product_24,Hair,1,96,96
1090,69,2024-07-15,2024-07-01,2024,Returned,False,217,Italy,2023-02-01,19,Product_19,Makeup,2,73,146
1091,299,2024-11-19,2024-11-01,2024,Returned,False,114,Morocco,2023-05-22,36,Product_36,Skin,2,41,82
1092,944,2024-06-04,2024-06-01,2024,Cancelled,False,51,Germany,2024-02-03,50,Product_50,Skin,5,88,440
1093,802,2024-08-03,2024-08-01,2024,Completed,True,134,Italy,2023-08-28,43,Product_43,Hair,4,22,88
1094,296,2024-01-03,2024-01-01,2024,Completed,True,58,Morocco,2023-12-05,27,Product_27,Makeup,4,75,300
1095,203,2024-04-10,2024-04-01,2024,Completed,True,199,Morocco,2023-10-26,32,Product_32,Body,5,28,140
1096,61,2024-05-26,2024-05-01,2024,Completed,True,252,Germany,2023-12-28,14,Product_14,Body,2,33,66
1097,946,2024-05-15,2024-05-01,2024,Cancelled,False,296,France,2023-06-11,18,Product_18,Makeup,5,118,590
1098,963,2024-03-11,2024-03-01,2024,Completed,True,244,Italy,2023-07-15,28,Product_28,Hair,1,97,97
1099,830,2024-03-26,2024-03-01,2024,Completed,True,261,Morocco,2023-10-31,29,Product_29,Makeup,4,20,80
1100,314,2024-10-28,2024-10-01,2024,Completed,True,36,Italy,2024-01-03,16,Product_16,Makeup,3,68,204
1101,161,2024-10-21,2024-10-01,2024,Completed,True,52,France,2023-01-21,35,Product_35,Skin,1,95,95
1102,331,2024-11-25,2024-11-01,2024,Completed,True,180,Italy,2023-04-03,47,Product_47,Hair,1,24,24
1103,528,2024-06-11,2024-06-01,2024,Completed,True,39,Morocco,2024-02-15,31,Product_31,Body,5,19,95
1104,338,2024-09-18,2024-09-01,2024,Completed,True,60,Spain,2024-04-15,4,Product_4,Body,2,50,100
1105,606,2024-04-25,2024-04-01,2024,Completed,True,63,Spain,2024-03-03,37,Product_37,Makeup,4,36,144
1106,304,2024-03-13,2024-03-01,2024,Completed,True,273,Germany,2023-08-16,17,Product_17,Hair,3,69,207
1107,503,2024-02-08,2024-02-01,2024,Completed,True,230,Morocco,2023-02-10,39,Product_39,Hair,1,82,82
1108,650,2024-01-12,2024-01-01,2024,Completed,True,75,Spain,2023-07-03,48,Product_48,Hair,3,61,183
1109,338,2024-09-18,2024-09-01,2024,Completed,True,60,Spain,2024-04-15,46,Product_46,Makeup,2,37,74
1110,550,2024-01-24,2024-01-01,2024,Completed,True,203,Spain,2024-01-12,26,Product_26,Makeup,2,74,148
1111,639,2024-07-26,2024-07-01,2024,Completed,True,259,Spain,2024-03-15,48,Product_48,Hair,3,26,78
1112,275,2024-09-03,2024-09-01,2024,Completed,True,158,Italy,2024-01-02,39,Product_39,Hair,4,104,416
1113,164,2024-11-05,2024-11-01,2024,Completed,True,113,Spain,2024-04-12,41,Product_41,Skin,2,53,106
1114,443,2024-07-24,2024-07-01,2024,Completed,True,249,Italy,2023-06-02,4,Product_4,Body,3,19,57
1115,319,2024-08-13,2024-08-01,2024,Completed,True,143,Italy,2023-08-24,30,Product_30,Hair,1,72,72
1116,589,2024-03-16,2024-03-01,2024,Completed,True,82,Spain,2023-01-01,30,Product_30,Hair,3,110,330
1117,504,2024-09-27,2024-09-01,2024,Completed,True,7,Spain,2024-04-07,22,Product_22,Makeup,3,102,306
1118,686,2024-06-07,2024-06-01,2024,Returned,False,281,France,2023-05-18,11,Product_11,Makeup,5,91,455
1119,387,2024-11-11,2024-11-01,2024,Completed,True,94,Germany,2024-04-25,2,Product_2,Skin,2,56,112
1120,970,2024-11-05,2024-11-01,2024,Cancelled,False,128,Italy,2024-03-20,44,Product_44,Body,4,47,188
1121,870,2024-11-19,2024-11-01,2024,Completed,True,288,France,2024-02-20,12,Product_12,Skin,4,112,448
1122,833,2024-07-11,2024-07-01,2024,Completed,True,13,Italy,2024-02-10,30,Product_30,Hair,5,79,395
1123,888,2024-03-16,2024-03-01,2024,Completed,True,111,France,2023-06-17,36,Product_36,Skin,4,113,452
1124,603,2024-10-15,2024-10-01,2024,Completed,True,177,Spain,2024-02-27,18,Product_18,Makeup,3,85,255
1125,750,2024-01-10,2024-01-01,2024,Completed,True,39,Morocco,2024-02-15,26,Product_26,Makeup,5,62,310
1126,776,2024-02-13,2024-02-01,2024,Completed,True,6,Italy,2023-07-13,7,Product_7,Hair,1,87,87
1127,691,2024-12-29,2024-12-01,2024,Completed,True,160,France,2023-05-11,1,Product_1,Body,2,53,106
1128,494,2024-02-02,2024-02-01,2024,Completed,True,215,Germany,2024-02-15,26,Product_26,Makeup,2,83,166
1129,490,2024-09-07,2024-09-01,2024,Completed,True,223,Spain,2023-12-15,23,Product_23,Body,2,63,126
1130,721,2024-08-27,2024-08-01,2024,Returned,False,257,Italy,2023-09-06,26,Product_26,Makeup,3,29,87
1131,73,2024-04-28,2024-04-01,2024,Returned,False,157,Morocco,2024-04-07,45,Product_45,Body,1,88,88
1132,509,2024-05-09,2024-05-01,2024,Cancelled,False,283,Italy,2023-01-21,6,Product_6,Body,5,40,200
1133,390,2024-03-21,2024-03-01,2024,Returned,False,218,Germany,2024-04-12,6,Product_6,Body,5,16,80
1134,619,2024-11-12,2024-11-01,2024,Completed,True,165,Italy,2023-04-05,44,Product_44,Body,2,67,134
1135,857,2024-08-07,2024-08-01,2024,Completed,True,165,Italy,2023-04-05,8,Product_8,Body,1,114,114
1136,295,2024-06-25,2024-06-01,2024,Completed,True,54,Morocco,2023-06-12,24,Product_24,Hair,1,19,19
1137,369,2024-01-29,2024-01-01,2024,Completed,True,48,Italy,2023-12-24,22,Product_22,Makeup,1,19,19
1138,956,2024-12-15,2024-12-01,2024,Completed,True,149,Germany,2023-11-07,19,Product_19,Makeup,4,48,192
1139,796,2024-06-27,2024-06-01,2024,Completed,True,36,Italy,2024-01-03,37,Product_37,Makeup,4,37,148
1140,865,2024-09-25,2024-09-01,2024,Completed,True,89,Morocco,2024-03-04,18,Product_18,Makeup,2,39,78
1141,694,2024-02-19,2024-02-01,2024,Completed,True,51,Germany,2024-02-03,31,Product_31,Body,1,46,46
1142,549,2024-06-29,2024-06-01,2024,Completed,True,213,France,2024-04-27,37,Product_37,Makeup,1,76,76
1143,649,2024-03-27,2024-03-01,2024,Completed,True,66,Spain,2023-12-15,30,Product_30,Hair,5,52,260
1144,850,2024-10-13,2024-10-01,2024,Returned,False,60,Spain,2024-04-15,42,Product_42,Skin,5,88,440
1145,568,2024-03-04,2024-03-01,2024,Completed,True,156,Italy,2023-06-03,33,Product_33,Hair,2,94,188
1146,187,2024-05-08,2024-05-01,2024,Completed,True,255,France,2023-09-30,10,Product_10,Hair,1,61,61
1147,853,2024-10-30,2024-10-01,2024,Completed,True,270,Spain,2023-09-17,37,Product_37,Makeup,2,110,220
1148,770,2024-04-16,2024-04-01,2024,Completed,True,111,France,2023-06-17,12,Product_12,Skin,5,65,325
1149,445,2024-01-12,2024-01-01,2024,Completed,True,192,Italy,2023-08-10,30,Product_30,Hair,5,85,425
1150,570,2024-07-27,2024-07-01,2024,Cancelled,False,122,Germany,2023-06-10,27,Product_27,Makeup,4,77,308
1151,363,2024-12-22,2024-12-01,2024,Completed,True,1,Spain,2023-05-15,39,Product_39,Hair,2,18,36
1152,123,2024-06-13,2024-06-01,2024,Completed,True,36,Italy,2024-01-03,9,Product_9,Makeup,2,112,224
1153,188,2024-08-04,2024-08-01,2024,Completed,True,294,France,2024-01-06,21,Product_21,Hair,1,115,115
1154,742,2024-03-06,2024-03-01,2024,Completed,True,274,Morocco,2023-06-12,12,Product_12,Skin,1,101,101
1155,680,2024-07-25,2024-07-01,2024,Completed,True,249,Italy,2023-06-02,29,Product_29,Makeup,4,32,128
1156,420,2024-02-14,2024-02-01,2024,Completed,True,268,France,2023-05-10,33,Product_33,Hair,3,72,216
1157,626,2024-02-10,2024-02-01,2024,Returned,False,51,Germany,2024-02-03,43,Product_43,Hair,3,118,354
1158,252,2024-05-31,2024-05-01,2024,Completed,True,176,France,2023-09-01,15,Product_15,Makeup,3,70,210
1159,619,2024-11-12,2024-11-01,2024,Completed,True,165,Italy,2023-04-05,2,Product_2,Skin,2,49,98
1160,549,2024-06-29,2024-06-01,2024,Completed,True,213,France,2024-04-27,39,Product_39,Hair,2,53,106
1161,335,2024-08-05,2024-08-01,2024,Completed,True,101,Germany,2024-01-10,44,Product_44,Body,5,95,475
1162,92,2024-08-11,2024-08-01,2024,Completed,True,48,Italy,2023-12-24,18,Product_18,Makeup,2,33,66
1163,530,2024-10-07,2024-10-01,2024,Completed,True,173,Morocco,2024-04-28,3,Product_3,Hair,2,60,120
1164,866,2024-03-13,2024-03-01,2024,Cancelled,False,296,France,2023-06-11,7,Product_7,Hair,2,67,134
1165,63,2024-02-05,2024-02-01,2024,Completed,True,296,France,2023-06-11,43,Product_43,Hair,4,99,396
1166,662,2024-11-04,2024-11-01,2024,Completed,True,106,France,2023-05-09,18,Product_18,Makeup,2,103,206
1167,512,2024-01-22,2024-01-01,2024,Completed,True,5,Italy,2024-02-05,44,Product_44,Body,1,42,42
1168,139,2024-11-04,2024-11-01,2024,Completed,True,286,Spain,2023-10-06,38,Product_38,Makeup,1,25,25
1169,698,2024-09-06,2024-09-01,2024,Completed,True,170,Morocco,2023-09-07,37,Product_37,Makeup,5,31,155
1170,185,2024-10-22,2024-10-01,2024,Completed,True,184,France,2024-04-21,33,Product_33,Hair,4,66,264
1171,205,2024-10-31,2024-10-01,2024,Completed,True,39,Morocco,2024-02-15,44,Product_44,Body,1,71,71
1172,772,2024-07-22,2024-07-01,2024,Completed,True,236,Morocco,2023-01-02,31,Product_31,Body,4,116,464
1173,214,2024-08-03,2024-08-01,2024,Cancelled,False,112,Germany,2024-04-25,11,Product_11,Makeup,4,91,364
1174,256,2024-04-07,2024-04-01,2024,Completed,True,38,Morocco,2024-05-03,4,Product_4,Body,5,80,400
1175,135,2024-06-16,2024-06-01,2024,Returned,False,284,Morocco,2023-08-22,18,Product_18,Makeup,4,99,396
1176,573,2024-09-30,2024-09-01,2024,Completed,True,136,Spain,2023-07-01,4,Product_4,Body,2,81,162
1177,875,2024-01-19,2024-01-01,2024,Completed,True,143,Italy,2023-08-24,49,Product_49,Makeup,4,79,316
1178,822,2024-01-08,2024-01-01,2024,Completed,True,142,Germany,2024-03-15,34,Product_34,Hair,5,39,195
1179,88,2024-04-29,2024-04-01,2024,Completed,True,135,France,2023-09-23,29,Product_29,Makeup,5,112,560
1180,836,2024-08-05,2024-08-01,2024,Completed,True,84,France,2023-04-06,24,Product_24,Hair,5,32,160
1181,988,2024-05-31,2024-05-01,2024,Returned,False,148,Morocco,2024-04-02,22,Product_22,Makeup,1,41,41
1182,207,2024-11-25,2024-11-01,2024,Cancelled,False,267,Spain,2024-02-15,2,Product_2,Skin,2,95,190
1183,129,2024-12-07,2024-12-01,2024,Completed,True,284,Morocco,2023-08-22,44,Product_44,Body,1,115,115
1184,823,2024-12-06,2024-12-01,2024,Completed,True,38,Morocco,2024-05-03,6,Product_6,Body,3,116,348
1185,3,2024-05-23,2024-05-01,2024,Completed,True,107,Italy,2024-01-05,42,Product_42,Skin,2,66,132
1186,974,2024-02-16,2024-02-01,2024,Completed,True,152,Morocco,2023-09-15,25,Product_25,Hair,4,118,472
1187,934,2024-11-19,2024-11-01,2024,Completed,True,210,Morocco,2023-05-07,21,Product_21,Hair,5,18,90
1188,754,2024-03-20,2024-03-01,2024,Completed,True,126,France,2023-07-24,16,Product_16,Makeup,3,40,120
1189,121,2024-02-03,2024-02-01,2024,Returned,False,171,Italy,2023-07-09,31,Product_31,Body,2,80,160
1190,385,2024-03-30,2024-03-01,2024,Completed,True,69,Germany,2024-02-13,14,Product_14,Body,1,18,18
1191,614,2024-05-01,2024-05-01,2024,Completed,True,197,Italy,2023-09-08,39,Product_39,Hair,5,22,110
1192,38,2024-08-16,2024-08-01,2024,Completed,True,89,Morocco,2024-03-04,28,Product_28,Hair,1,67,67
1193,341,2024-02-23,2024-02-01,2024,Returned,False,103,Italy,2023-03-22,32,Product_32,Body,2,12,24
1194,925,2024-12-01,2024-12-01,2024,Completed,True,11,Morocco,2024-01-03,28,Product_28,Hair,2,44,88
1195,645,2024-07-06,2024-07-01,2024,Completed,True,112,Germany,2024-04-25,49,Product_49,Makeup,3,106,318
1196,714,2024-02-09,2024-02-01,2024,Completed,True,239,Spain,2023-07-13,9,Product_9,Makeup,4,30,120
1197,860,2024-03-13,2024-03-01,2024,Returned,False,62,Spain,2023-05-07,45,Product_45,Body,1,73,73
1198,21,2024-09-22,2024-09-01,2024,Completed,True,253,Morocco,2023-05-19,22,Product_22,Makeup,3,104,312
1199,242,2024-06-24,2024-06-01,2024,Completed,True,208,Morocco,2024-04-07,32,Product_32,Body,5,61,305
1200,455,2024-08-10,2024-08-01,2024,Returned,False,37,Italy,2023-08-29,5,Product_5,Skin,4,43,172
1201,963,2024-03-11,2024-03-01,2024,Completed,True,244,Italy,2023-07-15,23,Product_23,Body,3,105,315
1202,621,2024-01-09,2024-01-01,2024,Cancelled,False,83,Italy,2023-02-18,5,Product_5,Skin,1,44,44
1203,303,2024-07-11,2024-07-01,2024,Completed,True,155,France,2024-01-26,42,Product_42,Skin,2,24,48
1204,596,2024-05-27,2024-05-01,2024,Completed,True,5,Italy,2024-02-05,32,Product_32,Body,5,105,525
1205,595,2024-04-01,2024-04-01,2024,Completed,True,251,Morocco,2024-04-10,10,Product_10,Hair,1,15,15
1206,803,2024-09-07,2024-09-01,2024,Completed,True,118,Morocco,2023-04-19,39,Product_39,Hair,4,118,472
1207,964,2024-11-07,2024-11-01,2024,Returned,False,25,Italy,2023-01-31,15,Product_15,Makeup,4,94,376
1208,69,2024-07-15,2024-07-01,2024,Returned,False,217,Italy,2023-02-01,7,Product_7,Hair,2,106,212
1209,129,2024-12-07,2024-12-01,2024,Completed,True,284,Morocco,2023-08-22,29,Product_29,Makeup,2,41,82
1210,196,2024-08-16,2024-08-01,2024,Cancelled,False,124,Morocco,2023-01-19,47,Product_47,Hair,5,61,305
1211,140,2024-06-21,2024-06-01,2024,Completed,True,128,Italy,2024-03-20,3,Product_3,Hair,5,92,460
1212,444,2024-03-17,2024-03-01,2024,Completed,True,164,Germany,2024-03-25,19,Product_19,Makeup,2,106,212
1213,283,2024-01-29,2024-01-01,2024,Cancelled,False,95,Spain,2023-11-23,10,Product_10,Hair,2,37,74
1214,312,2024-10-21,2024-10-01,2024,Completed,True,26,Spain,2023-07-24,28,Product_28,Hair,4,104,416
1215,746,2024-06-12,2024-06-01,2024,Cancelled,False,192,Italy,2023-08-10,29,Product_29,Makeup,2,94,188
1216,535,2024-07-26,2024-07-01,2024,Returned,False,58,Morocco,2023-12-05,15,Product_15,Makeup,3,107,321
1217,665,2024-11-02,2024-11-01,2024,Completed,True,133,Germany,2023-05-31,35,Product_35,Skin,1,73,73
1218,277,2024-05-20,2024-05-01,2024,Completed,True,6,Italy,2023-07-13,6,Product_6,Body,2,88,176
1219,61,2024-05-26,2024-05-01,2024,Completed,True,252,Germany,2023-12-28,12,Product_12,Skin,5,87,435
1220,319,2024-08-13,2024-08-01,2024,Completed,True,143,Italy,2023-08-24,47,Product_47,Hair,3,28,84
1221,890,2024-05-22,2024-05-01,2024,Completed,True,289,Italy,2023-05-28,38,Product_38,Makeup,5,116,580
1222,52,2024-06-30,2024-06-01,2024,Completed,True,260,Italy,2024-03-11,13,Product_13,Skin,3,24,72
1223,856,2024-03-30,2024-03-01,2024,Completed,True,213,France,2024-04-27,29,Product_29,Makeup,2,15,30
1224,153,2024-01-29,2024-01-01,2024,Returned,False,234,Germany,2023-07-23,19,Product_19,Makeup,1,82,82
1225,749,2024-10-13,2024-10-01,2024,Returned,False,202,Spain,2023-02-18,3,Product_3,Hair,5,110,550
1226,311,2024-07-16,2024-07-01,2024,Completed,True,247,Spain,2024-05-12,8,Product_8,Body,3,93,279
1227,814,2024-10-20,2024-10-01,2024,Completed,True,212,Morocco,2023-08-09,8,Product_8,Body,4,107,428
1228,544,2024-01-27,2024-01-01,2024,Returned,False,173,Morocco,2024-04-28,20,Product_20,Hair,2,47,94
1229,567,2024-03-12,2024-03-01,2024,Completed,True,272,Italy,2023-05-21,47,Product_47,Hair,1,35,35
1230,864,2024-06-24,2024-06-01,2024,Cancelled,False,42,Italy,2024-01-07,4,Product_4,Body,2,91,182
1231,389,2024-10-10,2024-10-01,2024,Returned,False,204,Germany,2023-11-25,21,Product_21,Hair,4,101,404
1232,548,2024-12-14,2024-12-01,2024,Cancelled,False,80,Morocco,2023-09-14,3,Product_3,Hair,1,60,60
1233,622,2024-09-18,2024-09-01,2024,Completed,True,145,France,2023-06-07,45,Product_45,Body,4,82,328
1234,177,2024-08-14,2024-08-01,2024,Completed,True,130,Spain,2023-07-26,8,Product_8,Body,2,105,210
1235,362,2024-03-08,2024-03-01,2024,Completed,True,122,Germany,2023-06-10,23,Product_23,Body,3,62,186
1236,314,2024-10-28,2024-10-01,2024,Completed,True,36,Italy,2024-01-03,16,Product_16,Makeup,2,65,130
1237,807,2024-11-01,2024-11-01,2024,Completed,True,203,Spain,2024-01-12,13,Product_13,Skin,2,68,136
1238,848,2024-01-01,2024-01-01,2024,Completed,True,1,Spain,2023-05-15,3,Product_3,Hair,2,79,158
1239,97,2024-01-09,2024-01-01,2024,Returned,False,172,Italy,2023-07-18,48,Product_48,Hair,5,87,435
1240,881,2024-05-08,2024-05-01,2024,Completed,True,39,Morocco,2024-02-15,9,Product_9,Makeup,4,101,404
1241,213,2024-03-20,2024-03-01,2024,Completed,True,144,France,2023-06-22,14,Product_14,Body,4,67,268
1242,829,2024-01-05,2024-01-01,2024,Cancelled,False,10,Italy,2024-01-05,13,Product_13,Skin,4,97,388
1243,137,2024-09-24,2024-09-01,2024,Completed,True,108,Italy,2023-06-04,7,Product_7,Hair,5,22,110
1244,6,2024-09-13,2024-09-01,2024,Completed,True,21,France,2023-01-17,15,Product_15,Makeup,3,52,156
1245,109,2024-04-18,2024-04-01,2024,Completed,True,15,Morocco,2023-09-01,7,Product_7,Hair,2,85,170
1246,547,2024-07-17,2024-07-01,2024,Completed,True,149,Germany,2023-11-07,38,Product_38,Makeup,3,60,180
1247,39,2024-03-07,2024-03-01,2024,Completed,True,14,Italy,2023-01-04,34,Product_34,Hair,5,28,140
1248,662,2024-11-04,2024-11-01,2024,Completed,True,106,France,2023-05-09,41,Product_41,Skin,4,30,120
1249,425,2024-07-09,2024-07-01,2024,Completed,True,285,Spain,2023-07-21,22,Product_22,Makeup,2,100,200
1250,630,2024-06-26,2024-06-01,2024,Completed,True,288,France,2024-02-20,24,Product_24,Hair,1,92,92
1251,261,2024-12-29,2024-12-01,2024,Completed,True,27,Morocco,2024-02-23,49,Product_49,Makeup,1,33,33
1252,426,2024-06-03,2024-06-01,2024,Completed,True,12,France,2024-03-11,37,Product_37,Makeup,3,35,105
1253,87,2024-06-06,2024-06-01,2024,Completed,True,28,Morocco,2024-02-04,44,Product_44,Body,4,54,216
1254,465,2024-11-14,2024-11-01,2024,Completed,True,217,Italy,2023-02-01,1,Product_1,Body,1,37,37
1255,76,2024-10-19,2024-10-01,2024,Cancelled,False,9,Morocco,2023-08-09,10,Product_10,Hair,3,119,357
